path,original_path,label
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\49.9712_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\49.9712.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\51.2_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\51.2.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\51.2_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\51.2.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\51.2_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\51.2.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\51.2_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\51.2.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\51.2_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\51.2.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\51.2_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\51.2.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\51.2_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\51.2.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\51.2_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\51.2.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\52.224_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\52.224.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\52.224_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\52.224.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\52.224_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\52.224.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\52.224_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\52.224.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\52.224_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\52.224.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\52.224_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\52.224.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\52.224_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\52.224.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\52.224_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\52.224.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\53.248_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\53.248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\53.248_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\53.248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\53.248_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\53.248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\53.248_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\53.248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\53.248_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\53.248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\53.248_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\53.248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\53.248_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\53.248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\53.248_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\53.248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\54.0672_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\54.0672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\54.0672_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\54.0672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\54.0672_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\54.0672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\54.0672_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\54.0672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\54.0672_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\54.0672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\54.0672_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\54.0672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\54.0672_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\54.0672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\54.0672_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\54.0672.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\55.296_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\55.296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\55.296_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\55.296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\55.296_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\55.296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\55.296_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\55.296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\55.296_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\55.296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\55.296_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\55.296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\55.296_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\55.296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\55.296_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\55.296.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\56.5248_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\56.5248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\56.5248_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\56.5248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\56.5248_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\56.5248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\56.5248_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\56.5248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\56.5248_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\56.5248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\56.5248_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\56.5248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\56.5248_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\56.5248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\56.5248_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\56.5248.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\57.5488_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\57.5488.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\57.5488_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\57.5488.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\57.5488_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\57.5488.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\57.5488_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\57.5488.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\57.5488_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\57.5488.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\57.5488_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\57.5488.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\57.5488_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\57.5488.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\57.5488_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\57.5488.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\58.5728_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\58.5728.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\58.5728_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\58.5728.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\58.5728_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\58.5728.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\58.5728_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\58.5728.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\58.5728_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\58.5728.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\58.5728_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\58.5728.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\58.5728_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\58.5728.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\58.5728_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\58.5728.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.0064_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.0064.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.0064_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.0064.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.0064_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.0064.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.0064_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.0064.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.0064_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.0064.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.0064_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.0064.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.0064_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.0064.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.0064_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.0064.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.8256_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.8256.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.8256_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.8256.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.8256_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.8256.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.8256_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.8256.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.8256_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.8256.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.8256_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.8256.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.8256_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.8256.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\60.8256_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\60.8256.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\61.8496_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\61.8496.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\61.8496_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\61.8496.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\61.8496_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\61.8496.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\61.8496_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\61.8496.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\61.8496_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\61.8496.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\61.8496_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\61.8496.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\61.8496_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\61.8496.csv,2
4k_mafulda_structured_v3\vertical-misalignment\0.63mm\61.8496_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.63mm\61.8496.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\12.0832_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\12.0832.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\12.0832_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\12.0832.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\12.0832_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\12.0832.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\12.0832_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\12.0832.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\12.0832_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\12.0832.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\12.0832_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\12.0832.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\12.0832_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\12.0832.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\12.0832_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\12.0832.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\13.7216_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\13.7216.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\13.7216_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\13.7216.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\13.7216_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\13.7216.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\13.7216_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\13.7216.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\13.7216_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\13.7216.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\13.7216_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\13.7216.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\13.7216_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\13.7216.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\13.7216_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\13.7216.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\14.9504_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\14.9504.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\14.9504_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\14.9504.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\14.9504_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\14.9504.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\14.9504_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\14.9504.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\14.9504_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\14.9504.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\14.9504_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\14.9504.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\14.9504_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\14.9504.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\14.9504_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\14.9504.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\15.36_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\15.36.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\15.36_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\15.36.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\15.36_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\15.36.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\15.36_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\15.36.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\15.36_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\15.36.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\15.36_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\15.36.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\15.36_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\15.36.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\15.36_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\15.36.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.2032_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.2032.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.2032_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.2032.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.2032_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.2032.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.2032_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.2032.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.2032_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.2032.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.2032_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.2032.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.2032_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.2032.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.2032_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.2032.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.408_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.408.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.408_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.408.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.408_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.408.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.408_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.408.csv,2
4k_mafulda_structured_v3\vertical-misalignment\1.27mm\17.408_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\1.27mm\17.408.csv,2
