path,original_path,label,label_name,rpm
4k_mafulda_structured_v3\underhang\outer_race\35g\14.7456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\14.7456.csv,3,Bearing,860.0283399814889
4k_mafulda_structured_v3\underhang\outer_race\35g\16.384.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\16.384.csv,3,Bearing,956.9609826414545
4k_mafulda_structured_v3\underhang\outer_race\35g\17.8176.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\17.8176.csv,3,Bearing,1038.104543234001
4k_mafulda_structured_v3\underhang\outer_race\35g\18.6368.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\18.6368.csv,3,Bearing,1094.3624122990122
4k_mafulda_structured_v3\underhang\outer_race\35g\19.2512.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\19.2512.csv,3,Bearing,1131.1173594426239
4k_mafulda_structured_v3\underhang\outer_race\35g\20.6848.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\20.6848.csv,3,Bearing,1214.3880698516018
4k_mafulda_structured_v3\underhang\outer_race\35g\21.0944.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\21.0944.csv,3,Bearing,1236.8933765572326
4k_mafulda_structured_v3\underhang\outer_race\35g\22.3232.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\22.3232.csv,3,Bearing,1306.5517116230678
4k_mafulda_structured_v3\underhang\outer_race\35g\23.552.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\23.552.csv,3,Bearing,1374.0568425620133
4k_mafulda_structured_v3\underhang\outer_race\35g\24.3712.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\24.3712.csv,3,Bearing,1427.0510835913312
4k_mafulda_structured_v3\underhang\outer_race\35g\25.8048.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\25.8048.csv,3,Bearing,1507.525567633627
4k_mafulda_structured_v3\underhang\outer_race\35g\26.2144.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\26.2144.csv,3,Bearing,1533.2321994986573
4k_mafulda_structured_v3\underhang\outer_race\35g\27.2384.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\27.2384.csv,3,Bearing,1593.2792584009271
4k_mafulda_structured_v3\underhang\outer_race\35g\28.672.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\28.672.csv,3,Bearing,1682.6321693446207
4k_mafulda_structured_v3\underhang\outer_race\35g\29.4912.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\29.4912.csv,3,Bearing,1723.1822235075797
4k_mafulda_structured_v3\underhang\outer_race\35g\30.9248.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\30.9248.csv,3,Bearing,1807.0112034694614
4k_mafulda_structured_v3\underhang\outer_race\35g\31.5392.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\31.5392.csv,3,Bearing,1844.0548315040094
4k_mafulda_structured_v3\underhang\outer_race\35g\32.5632.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\32.5632.csv,3,Bearing,1911.9147786172098
4k_mafulda_structured_v3\underhang\outer_race\35g\33.1776.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\33.1776.csv,3,Bearing,1938.8090975505977
4k_mafulda_structured_v3\underhang\outer_race\35g\34.2016.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\34.2016.csv,3,Bearing,2008.461349218192
4k_mafulda_structured_v3\underhang\outer_race\35g\35.6352.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\35.6352.csv,3,Bearing,2083.0323171025384
4k_mafulda_structured_v3\underhang\outer_race\35g\36.4544.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\36.4544.csv,3,Bearing,2137.2337513885977
4k_mafulda_structured_v3\underhang\outer_race\35g\37.4784.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\37.4784.csv,3,Bearing,2197.554516256269
4k_mafulda_structured_v3\underhang\outer_race\35g\38.0928.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\38.0928.csv,3,Bearing,2230.895694572291
4k_mafulda_structured_v3\underhang\outer_race\35g\39.3216.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\39.3216.csv,3,Bearing,2299.1734210737504
4k_mafulda_structured_v3\underhang\outer_race\35g\39.936.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\39.936.csv,3,Bearing,2339.6044380125422
4k_mafulda_structured_v3\underhang\outer_race\35g\40.96.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\40.96.csv,3,Bearing,2398.678918545364
4k_mafulda_structured_v3\underhang\outer_race\35g\42.1888.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\42.1888.csv,3,Bearing,2472.6799025402265
4k_mafulda_structured_v3\underhang\outer_race\35g\43.4176.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\43.4176.csv,3,Bearing,2547.058208126444
4k_mafulda_structured_v3\underhang\outer_race\35g\44.2368.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\44.2368.csv,3,Bearing,2595.7066691235086
4k_mafulda_structured_v3\underhang\outer_race\35g\45.6704.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\45.6704.csv,3,Bearing,2678.6683880931987
4k_mafulda_structured_v3\underhang\outer_race\35g\46.8992.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\46.8992.csv,3,Bearing,2751.8415708328826
4k_mafulda_structured_v3\underhang\outer_race\35g\47.104.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\47.104.csv,3,Bearing,2762.5975655362936
4k_mafulda_structured_v3\underhang\outer_race\35g\48.128.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\48.128.csv,3,Bearing,2819.175210534559
4k_mafulda_structured_v3\underhang\outer_race\35g\48.9472.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\48.9472.csv,3,Bearing,2848.555806346486
4k_mafulda_structured_v3\underhang\outer_race\35g\58.9824.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\35g\58.9824.csv,3,Bearing,3456.1795768287443
4k_mafulda_structured_v3\underhang\outer_race\6g\13.5168.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\13.5168.csv,3,Bearing,797.7319865981027
4k_mafulda_structured_v3\underhang\outer_race\6g\14.336.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\14.336.csv,3,Bearing,836.684788100483
4k_mafulda_structured_v3\underhang\outer_race\6g\15.7696.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\15.7696.csv,3,Bearing,928.9855722021439
4k_mafulda_structured_v3\underhang\outer_race\6g\16.7936.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\16.7936.csv,3,Bearing,986.329393427718
4k_mafulda_structured_v3\underhang\outer_race\6g\17.6128.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\17.6128.csv,3,Bearing,1029.8661174047375
4k_mafulda_structured_v3\underhang\outer_race\6g\18.432.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\18.432.csv,3,Bearing,1081.9704018284083
4k_mafulda_structured_v3\underhang\outer_race\6g\19.8656.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\19.8656.csv,3,Bearing,1159.761121424573
4k_mafulda_structured_v3\underhang\outer_race\6g\20.0704.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\20.0704.csv,3,Bearing,1172.1062870814553
4k_mafulda_structured_v3\underhang\outer_race\6g\21.0944.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\21.0944.csv,3,Bearing,1235.8193765170088
4k_mafulda_structured_v3\underhang\outer_race\6g\21.9136.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\21.9136.csv,3,Bearing,1283.0185634226739
4k_mafulda_structured_v3\underhang\outer_race\6g\23.3472.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\23.3472.csv,3,Bearing,1368.1657296682097
4k_mafulda_structured_v3\underhang\outer_race\6g\24.1664.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\24.1664.csv,3,Bearing,1411.2311484044242
4k_mafulda_structured_v3\underhang\outer_race\6g\25.3952.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\25.3952.csv,3,Bearing,1486.4755097067664
4k_mafulda_structured_v3\underhang\outer_race\6g\26.8288.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\26.8288.csv,3,Bearing,1573.9896197402513
4k_mafulda_structured_v3\underhang\outer_race\6g\27.8528.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\27.8528.csv,3,Bearing,1628.8282491101772
4k_mafulda_structured_v3\underhang\outer_race\6g\29.0816.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\29.0816.csv,3,Bearing,1707.4489985387788
4k_mafulda_structured_v3\underhang\outer_race\6g\29.4912.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\29.4912.csv,3,Bearing,1728.0340289778014
4k_mafulda_structured_v3\underhang\outer_race\6g\30.5152.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\30.5152.csv,3,Bearing,1789.1322305724013
4k_mafulda_structured_v3\underhang\outer_race\6g\31.3344.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\31.3344.csv,3,Bearing,1834.1640382380688
4k_mafulda_structured_v3\underhang\outer_race\6g\31.9488.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\31.9488.csv,3,Bearing,1874.0478627793946
4k_mafulda_structured_v3\underhang\outer_race\6g\33.3824.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\33.3824.csv,3,Bearing,1960.0014518529272
4k_mafulda_structured_v3\underhang\outer_race\6g\34.4064.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\34.4064.csv,3,Bearing,2011.284192840959
4k_mafulda_structured_v3\underhang\outer_race\6g\35.6352.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\35.6352.csv,3,Bearing,2085.794892816667
4k_mafulda_structured_v3\underhang\outer_race\6g\36.4544.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\36.4544.csv,3,Bearing,2133.9972435868935
4k_mafulda_structured_v3\underhang\outer_race\6g\37.0688.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\37.0688.csv,3,Bearing,2169.1097763433736
4k_mafulda_structured_v3\underhang\outer_race\6g\38.2976.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\38.2976.csv,3,Bearing,2242.0533672989686
4k_mafulda_structured_v3\underhang\outer_race\6g\38.912.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\38.912.csv,3,Bearing,2277.9958457712437
4k_mafulda_structured_v3\underhang\outer_race\6g\40.5504.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\40.5504.csv,3,Bearing,2375.1346311508355
4k_mafulda_structured_v3\underhang\outer_race\6g\40.96.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\40.96.csv,3,Bearing,2399.7298796517375
4k_mafulda_structured_v3\underhang\outer_race\6g\42.1888.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\42.1888.csv,3,Bearing,2468.848352495343
4k_mafulda_structured_v3\underhang\outer_race\6g\43.008.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\43.008.csv,3,Bearing,2519.2864030858245
4k_mafulda_structured_v3\underhang\outer_race\6g\44.4416.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\44.4416.csv,3,Bearing,2607.0583691401534
4k_mafulda_structured_v3\underhang\outer_race\6g\45.6704.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\45.6704.csv,3,Bearing,2676.6444684690473
4k_mafulda_structured_v3\underhang\outer_race\6g\46.2848.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\46.2848.csv,3,Bearing,2710.974022844475
4k_mafulda_structured_v3\underhang\outer_race\6g\47.104.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\47.104.csv,3,Bearing,2759.922866784509
4k_mafulda_structured_v3\underhang\outer_race\6g\48.5376.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\48.5376.csv,3,Bearing,2840.977488864813
4k_mafulda_structured_v3\underhang\outer_race\6g\49.9712.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\49.9712.csv,3,Bearing,2927.569755674426
4k_mafulda_structured_v3\underhang\outer_race\6g\50.5856.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\50.5856.csv,3,Bearing,2964.0577870778325
4k_mafulda_structured_v3\underhang\outer_race\6g\51.2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\51.2.csv,3,Bearing,2998.0735270508912
4k_mafulda_structured_v3\underhang\outer_race\6g\52.224.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\52.224.csv,3,Bearing,3056.564566402758
4k_mafulda_structured_v3\underhang\outer_race\6g\53.248.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\53.248.csv,3,Bearing,3123.1284341349497
4k_mafulda_structured_v3\underhang\outer_race\6g\54.4768.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\54.4768.csv,3,Bearing,3193.0403768992564
4k_mafulda_structured_v3\underhang\outer_race\6g\55.7056.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\55.7056.csv,3,Bearing,3269.1039518762163
4k_mafulda_structured_v3\underhang\outer_race\6g\56.5248.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\56.5248.csv,3,Bearing,3315.783127687794
4k_mafulda_structured_v3\underhang\outer_race\6g\57.5488.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\57.5488.csv,3,Bearing,3377.5904912785786
4k_mafulda_structured_v3\underhang\outer_race\6g\58.5728.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\58.5728.csv,3,Bearing,3432.508059368338
4k_mafulda_structured_v3\underhang\outer_race\6g\59.8016.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\59.8016.csv,3,Bearing,3502.2265013840415
4k_mafulda_structured_v3\underhang\outer_race\6g\60.6208.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\60.6208.csv,3,Bearing,3548.1749951889155
4k_mafulda_structured_v3\underhang\outer_race\6g\61.6448.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\underhang\outer_race\6g\61.6448.csv,3,Bearing,3612.0208052398384
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\12.4928.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\12.4928.csv,2,Misalignment,728.3321194464676
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\13.1072.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\13.1072.csv,2,Misalignment,773.4616706772088
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\14.9504.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\14.9504.csv,2,Misalignment,880.7052165474723
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\16.1792.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\16.1792.csv,2,Misalignment,943.0303525137269
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\16.9984.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\16.9984.csv,2,Misalignment,997.3161654409679
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\18.0224.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\18.0224.csv,2,Misalignment,1050.2046088289617
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\18.8416.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\18.8416.csv,2,Misalignment,1104.2885226803874
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\19.456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\19.456.csv,2,Misalignment,1141.7235166703779
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\20.48.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\20.48.csv,2,Misalignment,1198.677822038721
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\21.504.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\21.504.csv,2,Misalignment,1255.8423084738874
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\22.528.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\22.528.csv,2,Misalignment,1318.0913070467498
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\23.1424.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\23.1424.csv,2,Misalignment,1359.3603387574083
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\24.1664.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\24.1664.csv,2,Misalignment,1411.1744107040195
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\24.9856.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\24.9856.csv,2,Misalignment,1464.1347487980383
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\26.624.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\26.624.csv,2,Misalignment,1561.0000080671834
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\27.2384.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\27.2384.csv,2,Misalignment,1595.1083344410476
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\28.4672.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\28.4672.csv,2,Misalignment,1662.9375326214936
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\29.2864.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\29.2864.csv,2,Misalignment,1715.9636989087921
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\30.5152.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\30.5152.csv,2,Misalignment,1786.0519000937275
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\31.5392.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\31.5392.csv,2,Misalignment,1844.8094506027994
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\32.3584.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\32.3584.csv,2,Misalignment,1897.8751005993922
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\33.3824.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\33.3824.csv,2,Misalignment,1957.1047735637833
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\34.2016.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\34.2016.csv,2,Misalignment,2009.6446802929725
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\35.2256.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\35.2256.csv,2,Misalignment,2065.541691328349
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\36.0448.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\36.0448.csv,2,Misalignment,2112.6250472825604
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\37.6832.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\37.6832.csv,2,Misalignment,2202.740919745192
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\38.0928.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\38.0928.csv,2,Misalignment,2228.5845075229786
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\38.7072.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\38.7072.csv,2,Misalignment,2270.7612456747406
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\40.3456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\40.3456.csv,2,Misalignment,2358.4338074266598
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\41.1648.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\41.1648.csv,2,Misalignment,2416.276035374281
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\42.8032.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\42.8032.csv,2,Misalignment,2508.9259866833927
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\43.4176.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\43.4176.csv,2,Misalignment,2539.812463136608
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\43.8272.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\43.8272.csv,2,Misalignment,2563.0946459800725
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\45.2608.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\45.2608.csv,2,Misalignment,2653.778417543888
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\45.8752.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\45.8752.csv,2,Misalignment,2689.0580659683424
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\47.3088.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\47.3088.csv,2,Misalignment,2771.841306059486
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\48.128.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\48.128.csv,2,Misalignment,2822.950345027264
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\48.9472.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\48.9472.csv,2,Misalignment,2865.8815596175614
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\49.9712.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\49.9712.csv,2,Misalignment,2929.652179154862
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\51.2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\51.2.csv,2,Misalignment,2996.785705654419
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\52.8384.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\52.8384.csv,2,Misalignment,3092.982795283201
4k_mafulda_structured_v3\vertical-misalignment\0.51mm\53.6576.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\vertical-misalignment\0.51mm\53.6576.csv,2,Misalignment,3149.2959332654946
